date,open,high,low,close,volume,0,1,2,3,4
2019-08-18/00:00:00,11.03,10.52,10.51,11.03,350.0,,,,,
2019-08-21/00:00:00,11.03,10.33,10.31,11.03,600.0,,,,,
2019-08-22/00:00:00,11.03,10.5,10.46,11.03,1050.0,,,,,
2019-08-25/00:00:00,11.03,10.34,10.33,11.03,550.0,,,,,
2019-08-26/00:00:00,11.03,10.33,10.33,11.03,100.0,,,,,
2019-08-28/00:00:00,11.03,10.51,10.5,11.03,1500.0,,,,,
2019-09-02/00:00:00,11.03,10.26,10.26,11.03,45.0,,,,,
2019-09-03/00:00:00,11.03,10.32,10.32,11.03,200.0,,,,,
2019-09-04/00:00:00,11.03,9.95,9.95,11.03,135.0,,,,,
2019-09-05/00:00:00,11.03,10.44,9.95,11.03,2574.0,,,,,
2019-09-08/00:00:00,11.03,10.06,9.95,10.03,3700.0,,,,,
2019-09-09/00:00:00,10.03,10.22,10.06,10.03,1400.0,,,,,
2019-09-10/00:00:00,10.03,10.0,10.0,10.03,300.0,,,,,
2019-09-11/00:00:00,10.03,11.03,11.0,11.03,9988.0,,,,,
2019-09-12/00:00:00,11.03,11.35,10.37,11.03,2230.0,,,,,
2019-09-16/00:00:00,11.03,10.57,9.97,11.03,2900.0,,,,,
2019-09-17/00:00:00,11.03,10.98,9.95,10.09,4372.0,,,,,
2019-09-18/00:00:00,10.09,11.09,9.95,10.09,2656.0,,,,,
2019-09-19/00:00:00,10.09,11.09,10.98,11.03,10440.0,,,,,
2019-09-22/00:00:00,11.03,10.55,9.93,10.32,10901.0,,,,,
2019-09-23/00:00:00,10.32,9.55,9.29,9.41,5052.0,,,,,
2019-09-29/00:00:00,9.41,10.35,10.34,10.35,4340.0,,,,,
2019-09-30/00:00:00,10.35,10.0,10.0,10.35,1660.0,,,,,
2019-10-01/00:00:00,10.35,10.99,9.37,10.35,8.0,,,,,
2019-10-02/00:00:00,10.35,9.53,9.53,10.35,500.0,,,,,
2019-10-09/00:00:00,10.35,10.0,9.38,9.63,7500.0,,,,,
2019-10-14/00:00:00,9.63,10.0,9.46,9.63,154.0,,,,,
2019-10-15/00:00:00,9.63,9.5,9.5,9.63,10.0,,,,,
2019-10-16/00:00:00,9.63,9.51,9.36,9.63,2300.0,,,,,
2019-10-20/00:00:00,9.63,10.0,10.0,9.63,1000.0,,,,,
2019-10-21/00:00:00,9.63,10.44,10.0,10.05,8697.0,,,,,
2019-10-22/00:00:00,10.05,10.25,10.0,10.05,2758.0,,,,,
2019-10-23/00:00:00,10.05,10.58,10.0,10.05,95.0,,,,,
2019-10-24/00:00:00,10.05,10.0,10.0,10.05,1550.0,,,,,
2019-10-27/00:00:00,10.05,10.57,10.0,10.05,787.0,,,,,
2019-10-28/00:00:00,10.05,10.59,10.4,10.5,3410.0,,,,,
2019-10-29/00:00:00,10.5,10.95,10.95,10.5,35.0,,,,,
2019-10-30/00:00:00,10.5,10.5,9.61,10.5,2055.0,,,,,
2019-10-31/00:00:00,10.5,9.8,9.8,10.5,2000.0,,,,,
2019-11-03/00:00:00,10.5,9.75,9.71,10.5,2005.0,,,,,
2019-11-04/00:00:00,10.5,9.61,9.61,10.5,545.0,,,,,
2019-11-05/00:00:00,10.5,10.0,10.0,10.5,1780.0,,,,,
2019-11-06/00:00:00,10.5,9.6,9.6,10.5,965.0,,,,,
2019-11-07/00:00:00,10.5,9.9,9.9,10.5,535.0,,,,,
2019-11-11/00:00:00,10.5,9.9,9.6,10.5,1681.0,,,,,
2019-11-12/00:00:00,10.5,9.69,9.69,10.5,311.0,,,,,
2019-11-13/00:00:00,10.5,9.72,9.72,10.5,80.0,,,,,
2019-11-14/00:00:00,10.5,9.54,9.45,10.5,2419.0,,,,,
2019-11-19/00:00:00,10.5,9.5,9.45,9.46,3565.0,,,,,
2019-11-20/00:00:00,9.46,9.45,9.45,9.46,200.0,,,,,
2019-12-01/00:00:00,9.46,8.6,8.6,9.46,641.0,,,,,
2019-12-02/00:00:00,9.46,8.59,8.59,9.46,121.0,,,,,
2019-12-11/00:00:00,9.46,9.5,9.5,9.46,50.0,,,,,
2019-12-12/00:00:00,9.46,10.4,9.0,10.12,22332.0,,,,,
2019-12-15/00:00:00,10.12,11.13,11.0,11.12,10140.0,,,,,
2019-12-16/00:00:00,11.12,11.5,10.16,10.63,7124.0,,,,,
2019-12-17/00:00:00,10.63,10.26,9.63,10.07,8916.0,,,,,
2019-12-18/00:00:00,10.07,10.4,9.6,9.87,9213.0,,,,,
2019-12-19/00:00:00,9.87,10.75,9.56,9.72,13709.0,,,,,
2019-12-22/00:00:00,9.72,9.4,9.4,9.72,100.0,,,,,
2019-12-23/00:00:00,9.72,9.7,9.23,9.72,2350.0,,,,,
2019-12-24/00:00:00,9.72,9.5,9.3,9.72,2661.0,,,,,
2019-12-26/00:00:00,9.72,9.41,9.4,9.72,700.0,,,,,
2019-12-29/00:00:00,9.72,9.21,9.2,9.72,1500.0,,,,,
2019-12-30/00:00:00,9.72,9.3,9.1,9.72,892.0,,,,,
2020-01-02/00:00:00,9.72,9.01,9.0,9.72,1000.0,,,,,
2020-01-05/00:00:00,9.72,9.45,8.75,8.93,8561.0,,,,,
2020-01-08/00:00:00,8.93,9.0,8.1,8.93,1900.0,,,,,
2020-01-09/00:00:00,8.93,9.0,8.61,8.93,2345.0,,,,,
2020-01-15/00:00:00,8.93,9.79,8.9,8.93,1753.0,,,,,
2020-01-19/00:00:00,8.93,9.65,9.58,8.93,540.0,,,,,
2020-01-20/00:00:00,8.93,9.11,9.01,8.93,640.0,,,,,
2020-01-21/00:00:00,8.93,9.01,9.01,8.93,2500.0,,,,,
2020-01-28/00:00:00,8.93,9.0,8.25,8.93,1051.0,,,,,
2020-01-30/00:00:00,8.93,9.33,8.99,8.93,1600.0,,,,,
2020-02-02/00:00:00,8.93,9.82,9.33,9.78,10711.0,,,,,
2020-02-03/00:00:00,9.78,10.35,9.01,9.9,13099.0,,,,,
2020-02-04/00:00:00,9.9,10.58,10.33,10.45,9869.0,,,,,
2020-02-05/00:00:00,10.45,10.6,9.51,10.41,6596.0,,,,,
2020-02-06/00:00:00,10.41,10.75,10.01,10.67,3200.0,,,,,
2020-02-09/00:00:00,10.67,10.85,10.04,10.16,5079.0,,,,,
2020-02-10/00:00:00,10.16,10.17,10.0,10.07,5050.0,,,,,
2020-02-11/00:00:00,10.07,9.81,9.8,10.07,2500.0,,,,,
2020-02-12/00:00:00,10.07,10.07,9.82,10.07,950.0,,,,,
2020-02-13/00:00:00,10.07,10.0,9.83,10.07,1750.0,,,,,
2020-02-16/00:00:00,10.07,9.83,9.21,9.66,4140.0,,,,,
2020-02-17/00:00:00,9.66,9.21,9.04,9.08,4050.0,,,,,
2020-02-19/00:00:00,9.08,8.82,8.6,9.08,1501.0,,,,,
2020-02-20/00:00:00,9.08,9.7,9.7,9.08,20.0,,,,,
2020-02-23/00:00:00,9.08,9.8,9.8,9.08,1.0,,,,,
2020-02-24/00:00:00,9.08,9.05,8.35,8.77,3836.0,,,,,
2020-02-25/00:00:00,8.77,9.0,8.98,8.77,1101.0,,,,,
2020-02-26/00:00:00,8.77,9.4,9.4,8.77,36.0,,,,,
2020-03-01/00:00:00,8.77,8.35,8.35,8.77,323.0,,,,,
2020-03-08/00:00:00,8.77,9.49,8.36,8.77,282.0,,,,,
2020-03-09/00:00:00,8.77,8.7,7.9,8.0,5255.0,,,,,
2020-03-10/00:00:00,8.0,8.0,7.36,8.0,1300.0,,,,,
2020-03-11/00:00:00,8.0,8.8,7.5,8.0,2024.0,,,,,
2020-03-16/00:00:00,8.0,7.22,7.22,8.0,1000.0,,,,,
2020-03-18/00:00:00,8.0,7.21,7.2,8.0,1434.0,,,,,
2020-03-19/00:00:00,8.0,7.99,7.2,8.0,1800.0,,,,,
2020-03-22/00:00:00,8.0,7.9,7.5,8.0,3350.0,,,,,
2020-03-23/00:00:00,8.0,7.56,7.23,8.0,3800.0,,,,,
2020-03-24/00:00:00,8.0,7.28,7.2,8.0,1930.0,,,,,
2020-03-25/00:00:00,8.0,7.4,7.35,8.0,1800.0,,,,,
2020-03-26/00:00:00,8.0,7.62,7.41,8.0,2230.0,,,,,
2020-03-30/00:00:00,8.0,7.7,7.41,8.0,2315.0,,,,,
2020-03-31/00:00:00,8.0,7.5,7.44,8.0,1400.0,,,,,
2020-04-01/00:00:00,8.0,7.51,7.51,8.0,221.0,,,,,
2020-04-02/00:00:00,8.0,7.52,7.47,8.0,2850.0,,,,,
2020-04-05/00:00:00,8.0,7.85,7.45,8.0,1200.0,,,,,
2020-04-07/00:00:00,8.0,7.52,7.48,7.5,7367.0,,,,,
2020-04-08/00:00:00,7.5,8.24,7.45,7.89,5250.0,,,,,
2020-04-09/00:00:00,7.89,8.67,8.1,8.62,17809.0,,,,,
2020-04-12/00:00:00,8.62,9.3,8.99,9.22,8801.0,,,,,
2020-04-13/00:00:00,9.22,9.0,8.5,9.22,600.0,,,,,
2020-04-14/00:00:00,9.22,9.28,8.35,9.22,1565.0,,,,,
2020-04-15/00:00:00,9.22,9.0,8.45,9.22,1800.0,,,,,
2020-04-16/00:00:00,9.22,9.09,8.3,8.43,3605.0,,,,,
2020-04-21/00:00:00,8.43,8.36,8.36,8.43,900.0,,,,,
2020-04-22/00:00:00,8.43,8.0,8.0,8.43,300.0,,,,,
2020-04-23/00:00:00,8.43,9.27,8.43,8.84,8770.0,,,,,
2020-04-26/00:00:00,8.84,9.68,9.0,8.84,1218.0,,,,,
2020-04-27/00:00:00,8.84,9.37,9.0,9.02,3341.0,,,,,
2020-04-28/00:00:00,9.02,9.0,9.0,9.02,390.0,,,,,
2020-04-30/00:00:00,9.02,9.92,9.3,9.77,12703.0,,,,,
2020-05-03/00:00:00,9.77,10.74,10.25,10.58,5225.0,,,,,
2020-05-04/00:00:00,10.58,9.8,9.53,9.58,5000.0,,,,,
2020-05-05/00:00:00,9.58,9.2,9.2,9.58,100.0,,,,,
2020-05-06/00:00:00,9.58,10.46,9.2,9.58,1100.0,,,,,
2020-05-07/00:00:00,9.58,9.2,9.01,9.58,1500.0,,,,,
2020-05-10/00:00:00,9.58,9.99,9.5,9.58,550.0,,,,,
2020-05-11/00:00:00,9.58,8.71,8.63,8.64,17992.0,,,,,
2020-05-12/00:00:00,8.64,8.7,8.3,8.64,650.0,,,,,
2020-05-14/00:00:00,8.64,7.8,7.8,8.64,250.0,,,,,
2020-05-17/00:00:00,8.64,7.83,7.83,8.64,150.0,,,,,
2020-05-20/00:00:00,8.64,8.01,7.78,7.9,7822.0,,,,,
2020-05-21/00:00:00,7.9,8.69,8.1,8.65,7190.0,,,,,
2020-05-31/00:00:00,8.65,9.51,8.33,8.65,3069.0,,,,,
2020-06-01/00:00:00,8.65,9.45,8.35,8.65,1000.0,,,,,
2020-06-03/00:00:00,8.65,9.44,9.43,8.65,305.0,,,,,
2020-06-04/00:00:00,8.65,9.39,9.39,8.65,365.0,,,,,
2020-06-07/00:00:00,8.65,9.45,9.4,8.65,2865.0,,,,,
2020-06-08/00:00:00,8.65,9.51,9.4,9.48,6772.0,,,,,
2020-06-09/00:00:00,9.48,8.8,8.72,9.48,1000.0,,,,,
2020-06-10/00:00:00,9.48,9.45,9.45,9.48,160.0,,,,,
2020-06-15/00:00:00,9.48,10.0,9.51,9.68,7350.0,,,,,
2020-06-16/00:00:00,9.68,9.95,9.6,9.68,1880.0,,,,,
2020-06-18/00:00:00,9.68,9.54,9.54,9.68,450.0,,,,,
2020-06-22/00:00:00,9.68,10.26,9.61,9.95,7400.0,,,,,
2020-06-23/00:00:00,9.95,10.9,9.8,10.26,14629.0,,,,,
2020-06-24/00:00:00,10.26,11.0,10.0,10.69,10300.0,,,,,
2020-06-25/00:00:00,10.69,10.3,9.91,10.06,5450.0,,,,,
2020-06-29/00:00:00,10.06,10.06,9.4,10.06,1000.0,,,,,
2020-06-30/00:00:00,10.06,9.44,9.4,10.06,1895.0,,,,,
2020-07-05/00:00:00,10.06,9.33,9.33,10.06,100.0,,,,,
2020-07-06/00:00:00,10.06,9.68,9.36,10.06,558.0,,,,,
2020-07-07/00:00:00,10.06,9.41,9.41,10.06,100.0,,,,,
2020-07-08/00:00:00,10.06,11.0,9.99,10.71,8400.0,,,,,
2020-07-12/00:00:00,10.71,11.7,9.71,10.85,14700.0,,,,,
2020-07-13/00:00:00,10.85,10.87,10.85,10.86,2780.0,,,,,
2020-07-15/00:00:00,10.86,11.0,9.78,10.0,39642.0,,,,,
2020-07-16/00:00:00,10.0,10.4,10.4,10.0,1000.0,,,,,
2020-07-19/00:00:00,10.0,9.5,9.0,10.0,2950.0,,,,,
2020-07-21/00:00:00,10.0,9.8,9.8,10.0,1021.0,,,,,
2020-07-26/00:00:00,10.0,11.0,10.85,10.98,9038.0,,,,,
2020-07-27/00:00:00,10.98,11.44,11.0,10.98,700.0,,,,,
2020-07-28/00:00:00,10.98,10.02,9.89,10.98,2500.0,,,,,
2020-07-29/00:00:00,10.98,11.0,10.5,10.98,2350.0,,,,,
2020-08-04/00:00:00,10.98,10.21,9.89,10.98,500.0,,,,,
2020-08-06/00:00:00,10.98,11.2,10.1,10.42,4230.0,,,,,
2020-08-09/00:00:00,10.42,11.46,11.0,11.41,6750.0,,,,,
2020-08-11/00:00:00,11.41,12.0,10.51,11.41,2429.0,,,,,
2020-08-12/00:00:00,11.41,11.0,10.5,10.64,8032.0,,,,,
2020-08-13/00:00:00,10.64,11.58,11.58,10.64,100.0,,,,,
2020-08-16/00:00:00,10.64,11.5,11.0,11.35,4840.0,,,,,
2020-08-17/00:00:00,11.35,11.35,11.2,11.35,780.0,,,,,
2020-08-19/00:00:00,11.35,11.5,11.5,11.35,2331.0,,,,,
2020-08-23/00:00:00,11.35,12.0,11.75,11.98,6501.0,,,,,
2020-08-24/00:00:00,11.98,12.35,12.35,11.98,133.0,,,,,
2020-08-25/00:00:00,11.98,12.9,12.0,12.18,4100.0,,,,,
2020-08-26/00:00:00,12.18,12.26,12.24,12.25,3922.0,,,,,
2020-08-27/00:00:00,12.25,12.55,12.5,12.25,825.0,,,,,
2020-08-30/00:00:00,12.25,13.47,12.5,13.02,7526.0,,,,,
2020-08-31/00:00:00,13.02,14.0,13.5,13.96,7089.0,,,,,
2020-09-01/00:00:00,13.96,14.0,13.9,13.98,5697.0,,,,,
2020-09-02/00:00:00,13.98,13.99,13.0,13.24,2600.0,,,,,
2020-09-03/00:00:00,13.24,13.02,13.0,13.24,1199.0,,,,,
2020-09-06/00:00:00,13.24,14.56,13.98,14.48,18519.0,,,,,
2020-09-07/00:00:00,14.48,14.01,13.58,14.48,860.0,,,,,
2020-09-08/00:00:00,14.48,14.09,13.2,13.53,5669.0,,,,,
2020-09-09/00:00:00,13.53,12.91,12.9,13.53,625.0,,,,,
2020-09-10/00:00:00,13.53,14.64,13.8,13.53,1570.0,,,,,
2020-09-13/00:00:00,13.53,13.67,12.5,13.28,4955.0,,,,,
2020-09-14/00:00:00,13.28,14.6,13.0,14.38,11675.0,,,,,
2020-09-15/00:00:00,14.38,15.81,15.39,15.66,6049.0,,,,,
2020-09-16/00:00:00,15.66,17.22,17.22,17.22,4761.0,,,,,
2020-09-17/00:00:00,17.22,18.94,17.4,18.64,39459.0,,,,,
2020-09-20/00:00:00,18.64,19.25,18.0,18.69,4327.0,,,,,
2020-09-21/00:00:00,18.69,17.62,16.83,17.12,11868.0,,,,,
2020-09-22/00:00:00,17.12,18.45,15.85,17.96,8868.0,,,,,
2020-09-23/00:00:00,17.96,18.5,17.5,17.68,5650.0,,,,,
2020-09-24/00:00:00,17.68,17.25,16.29,16.97,4085.0,,,,,
2020-09-27/00:00:00,16.97,16.6,16.2,16.34,4480.0,,,,,
2020-09-28/00:00:00,16.34,17.97,16.55,17.38,9206.0,,,,,
2020-09-29/00:00:00,17.38,19.05,17.26,18.06,5121.0,,,,,
2020-09-30/00:00:00,18.06,18.33,17.2,18.08,4830.0,,,,,
2020-10-01/00:00:00,18.08,19.88,19.0,19.65,21508.0,,,,,
2020-10-04/00:00:00,19.65,21.0,19.65,20.68,18241.0,,,,,
2020-10-05/00:00:00,20.68,21.45,19.34,20.63,19360.0,,,,,
2020-10-06/00:00:00,20.63,20.49,19.25,19.84,12380.0,,,,,
2020-10-07/00:00:00,19.84,20.75,19.0,19.36,5200.0,,,,,
2020-10-11/00:00:00,19.36,19.01,18.61,18.87,5051.0,,,,,
2020-10-12/00:00:00,18.87,18.8,18.6,18.66,4263.0,,,,,
2020-10-13/00:00:00,18.66,18.39,18.01,18.26,5740.0,,,,,
2020-10-14/00:00:00,18.26,18.12,18.11,18.26,500.0,,,,,
2020-10-15/00:00:00,18.26,18.06,16.7,17.75,22035.0,,,,,
2020-10-18/00:00:00,17.75,18.5,16.6,17.75,350.0,,,,,
2020-10-19/00:00:00,17.75,19.2,17.0,17.79,21427.0,,,,,
2020-10-20/00:00:00,17.79,17.17,17.17,17.79,70.0,,,,,
2020-10-21/00:00:00,19.08,20.8,18.0,18.96,24303.0,,,,,
2020-10-22/00:00:00,18.96,20.7,17.5,19.33,42385.0,,,,,
2020-10-25/00:00:00,19.33,21.26,20.02,20.91,56476.0,,,,,
2020-10-26/00:00:00,20.91,23.0,23.0,23.0,11805.0,,,,,
2020-10-27/00:00:00,23.0,25.3,25.0,25.28,45323.0,,,,,
2020-10-28/00:00:00,25.28,27.7,24.25,26.23,76609.0,,,,,
2020-11-01/00:00:00,26.23,28.85,26.0,28.67,55743.0,,,,,
2020-11-02/00:00:00,28.67,31.53,29.8,31.41,61334.0,,,,,
2020-11-03/00:00:00,31.41,34.55,32.55,34.38,54348.0,,,,,
2020-11-04/00:00:00,34.38,37.81,31.53,35.57,65851.0,,,,,
2020-11-05/00:00:00,35.57,34.98,32.02,32.72,29727.0,,,,,
2020-11-08/00:00:00,32.72,29.45,29.45,29.45,11614.0,,,,,
2020-11-09/00:00:00,28.22,31.04,26.61,29.21,63847.0,,,,,
2020-11-10/00:00:00,29.21,32.13,32.13,32.13,3389.0,,,,,
2020-11-11/00:00:00,32.13,35.34,32.0,34.91,55211.0,,,,,
2020-11-12/00:00:00,34.91,35.7,31.44,32.43,34470.0,,,,,
2020-11-15/00:00:00,32.43,35.0,30.3,33.16,32543.0,,,,,
2020-11-16/00:00:00,33.16,36.25,33.0,35.31,43615.0,,,,,
2020-11-17/00:00:00,35.31,35.13,31.79,32.51,30778.0,,,,,
2020-11-18/00:00:00,32.51,33.66,29.26,29.71,51949.0,,,,,
2020-11-19/00:00:00,29.71,30.73,28.07,28.95,10805.0,,,,,
2020-11-22/00:00:00,28.95,29.25,26.65,27.55,10189.0,,,,,
2020-11-23/00:00:00,27.55,30.3,27.9,30.08,25668.0,,,,,
2020-11-24/00:00:00,30.08,32.0,27.5,29.28,31752.0,,,,,
2020-11-25/00:00:00,29.28,27.51,26.36,26.8,23902.0,,,,,
2020-11-26/00:00:00,26.8,27.6,25.5,26.32,7394.0,,,,,
2020-11-29/00:00:00,26.32,28.89,26.51,27.52,3651.0,,,,,
2020-11-30/00:00:00,27.52,26.51,25.66,26.08,8465.0,,,,,
2020-12-01/00:00:00,26.08,27.0,24.77,25.5,9334.0,,,,,
2020-12-02/00:00:00,25.5,28.05,25.01,27.53,21889.0,,,,,
2020-12-03/00:00:00,27.53,28.5,26.2,27.53,6607.0,,,,,
2020-12-06/00:00:00,27.53,27.02,25.5,26.07,14388.0,,,,,
2020-12-07/00:00:00,26.07,26.5,25.5,25.7,11872.0,,,,,
2020-12-08/00:00:00,25.7,26.99,25.5,25.85,9548.0,,,,,
2020-12-09/00:00:00,25.85,26.99,24.5,25.2,7579.0,,,,,
2020-12-10/00:00:00,25.2,26.5,24.0,25.38,9990.0,,,,,
2020-12-13/00:00:00,25.38,25.01,25.0,25.38,200.0,,,,,
2020-12-14/00:00:00,25.38,25.99,24.11,24.88,5369.0,,,,,
2020-12-15/00:00:00,24.88,24.49,22.85,23.99,12941.0,,,,,
2020-12-16/00:00:00,23.99,23.12,23.0,23.99,2242.0,,,,,
2020-12-17/00:00:00,23.99,23.88,22.5,22.84,5671.0,,,,,
2020-12-20/00:00:00,22.84,23.5,21.81,22.43,8606.0,,,,,
2020-12-21/00:00:00,22.43,22.0,20.19,20.8,12629.0,,,,,
2020-12-22/00:00:00,20.8,21.19,19.02,20.03,6123.0,,,,,
2020-12-23/00:00:00,20.03,21.88,19.65,21.04,9973.0,,,,,
2020-12-24/00:00:00,21.04,22.57,21.26,22.11,4810.0,,,,,
2020-12-27/00:00:00,22.11,22.5,22.0,22.11,2147.0,,,,,
2020-12-28/00:00:00,22.11,24.32,22.5,23.83,17682.0,,,,,
2020-12-29/00:00:00,23.83,26.21,24.5,25.79,18056.0,,,,,
2020-12-30/00:00:00,25.79,25.9,24.33,24.75,7623.0,,,,,
2020-12-31/00:00:00,24.75,25.47,22.3,24.75,2322.0,,,,,
2021-01-03/00:00:00,24.75,25.49,22.66,23.49,9728.0,,,,,
2021-01-04/00:00:00,23.49,24.14,22.8,23.49,3982.0,,,,,
2021-01-05/00:00:00,23.49,24.61,22.81,23.49,2177.0,,,,,
2021-01-06/00:00:00,23.49,25.0,23.0,24.35,13218.0,,,,,
2021-01-10/00:00:00,24.35,25.0,24.0,24.32,7072.0,,,,,
2021-01-11/00:00:00,24.32,25.4,24.3,24.72,5850.0,,,,,
2021-01-12/00:00:00,24.72,24.99,24.0,24.19,7812.0,,,,,
2021-01-13/00:00:00,24.19,24.92,24.02,24.19,2075.0,,,,,
2021-01-14/00:00:00,24.19,25.44,24.67,24.75,14959.0,,,,,
2021-01-17/00:00:00,24.75,26.0,24.8,25.38,13148.0,,,,,
2021-01-18/00:00:00,25.38,26.0,24.55,25.32,6901.0,,,,,
2021-01-19/00:00:00,25.32,24.56,24.01,25.32,3444.0,,,,,
2021-01-20/00:00:00,25.32,27.85,24.9,25.98,33135.0,,,,,
2021-01-21/00:00:00,25.98,27.5,25.57,26.53,14726.0,,,,,
2021-01-24/00:00:00,26.53,28.85,26.0,27.46,32226.0,,,,,
2021-01-25/00:00:00,27.46,27.79,26.2,26.59,10270.0,,,,,
2021-01-26/00:00:00,26.59,27.98,24.5,25.92,9979.0,,,,,
2021-01-27/00:00:00,25.92,26.25,25.5,25.71,6138.0,,,,,
2021-01-31/00:00:00,25.71,28.28,26.6,27.91,40127.0,,,,,
2021-02-01/00:00:00,27.91,30.7,28.13,29.77,62592.0,,,,,
2021-02-02/00:00:00,29.77,32.74,29.0,31.94,51146.0,,,,,
2021-02-03/00:00:00,31.94,35.13,31.51,34.37,92151.0,,,,,
2021-02-04/00:00:00,34.37,36.98,34.0,35.53,35374.0,,,,,
2021-02-07/00:00:00,35.53,36.98,33.15,34.44,24325.0,,,,,
2021-02-08/00:00:00,34.44,34.7,31.0,33.03,67521.0,,,,,
2021-02-09/00:00:00,33.03,36.33,35.0,35.97,42377.0,,,,,
2021-02-10/00:00:00,35.97,39.56,35.3,37.6,11971.0,,,,,
2021-02-11/00:00:00,37.6,41.36,37.3,39.77,60959.0,,,,,
2021-02-14/00:00:00,39.77,43.6,38.1,39.85,20885.0,,,,,
2021-02-15/00:00:00,39.85,39.65,36.6,37.46,30519.0,,,,,
2021-02-16/00:00:00,37.46,39.8,36.05,38.03,4773.0,,,,,
2021-02-17/00:00:00,38.03,36.87,34.31,36.07,3799.0,,,,,
2021-02-18/00:00:00,36.07,35.88,34.0,34.91,6568.0,,,,,
2021-02-21/00:00:00,34.91,35.99,33.0,33.73,8425.0,,,,,
2021-02-22/00:00:00,33.73,35.3,32.4,33.34,39970.0,,,,,
2021-02-23/00:00:00,33.34,35.3,33.0,33.9,20592.0,,,,,
2021-02-24/00:00:00,33.9,36.93,33.6,35.46,26854.0,,,,,
2021-02-25/00:00:00,35.46,39.0,36.89,38.67,55014.0,,,,,
2021-02-28/00:00:00,38.67,42.53,38.95,41.37,46502.0,,,,,
2021-03-01/00:00:00,41.37,44.5,39.5,40.65,18948.0,,,,,
2021-03-02/00:00:00,40.65,42.0,37.24,39.63,41696.0,,,,,
2021-03-03/00:00:00,39.63,38.5,35.67,35.87,26613.0,,,,,
2021-03-04/00:00:00,35.87,36.6,32.62,34.44,57366.0,,,,,
2021-03-07/00:00:00,34.44,35.79,34.5,34.98,20048.0,,,,,
2021-03-08/00:00:00,34.98,36.5,33.0,33.51,10766.0,,,,,
2021-03-09/00:00:00,33.51,35.97,32.55,33.77,23082.0,,,,,
2021-03-10/00:00:00,33.77,34.89,33.1,34.08,16372.0,,,,,
2021-03-11/00:00:00,34.08,34.4,33.04,33.47,8985.0,,,,,
2021-03-14/00:00:00,33.47,34.8,30.16,31.93,8711.0,,,,,
2021-03-15/00:00:00,31.93,32.6,28.74,29.37,18839.0,,,,,
2021-03-16/00:00:00,29.37,30.0,26.78,27.38,14703.0,,,,,
2021-03-17/00:00:00,27.38,29.0,25.53,26.64,4279.0,,,,,
2021-03-18/00:00:00,26.64,29.0,24.8,27.71,12044.0,,,,,
2021-03-21/00:00:00,27.71,29.64,26.36,28.03,15584.0,,,,,
2021-03-22/00:00:00,28.03,28.0,25.3,26.03,7199.0,,,,,
2021-03-23/00:00:00,26.03,25.5,23.43,23.73,8997.0,,,,,
2021-03-24/00:00:00,23.73,25.6,23.86,24.41,9689.0,,,,,
2021-03-25/00:00:00,24.41,25.4,23.9,24.41,2478.0,,,,,
2021-03-28/00:00:00,24.41,25.0,24.2,24.85,4628.0,,,,,
2021-03-29/00:00:00,24.85,27.33,25.0,26.64,24188.0,,,,,
2021-03-30/00:00:00,26.64,29.3,28.95,29.19,17513.0,,,,,
2021-03-31/00:00:00,29.19,31.1,28.5,29.73,25557.0,,,,,
2021-04-01/00:00:00,29.73,30.5,28.5,29.56,6372.0,,,,,
2021-04-04/00:00:00,29.56,31.11,29.99,30.52,12971.0,,,,,
2021-04-05/00:00:00,30.52,30.3,27.47,27.95,11485.0,,,,,
2021-04-06/00:00:00,27.95,28.0,25.16,25.68,12008.0,,,,,
2021-04-07/00:00:00,25.68,26.67,25.0,25.78,5685.0,,,,,
2021-04-08/00:00:00,25.78,26.3,25.5,25.78,1410.0,,,,,
2021-04-11/00:00:00,25.78,27.99,25.52,25.78,3174.0,,,,,
2021-04-12/00:00:00,25.78,28.0,26.15,25.78,2588.0,,,,,
2021-04-13/00:00:00,25.78,26.7,25.5,25.87,5352.0,,,,,
2021-04-14/00:00:00,25.87,26.96,23.5,24.64,9234.0,,,,,
2021-04-15/00:00:00,24.64,25.3,23.5,23.78,5415.0,,,,,
2021-04-18/00:00:00,23.78,24.5,22.21,22.92,8997.0,,,,,
2021-04-19/00:00:00,22.92,24.92,22.12,23.8,7248.0,,,,,
2021-04-20/00:00:00,23.8,26.0,24.05,25.32,10737.0,,,,,
2021-04-21/00:00:00,25.32,27.85,26.01,26.91,26526.0,,,,,
2021-04-22/00:00:00,26.91,28.85,27.1,27.54,4411.0,,,,,
2021-04-25/00:00:00,27.54,28.83,27.0,27.54,2824.0,,,,,
2021-04-26/00:00:00,27.54,27.8,26.5,27.54,971.0,,,,,
2021-04-27/00:00:00,27.54,29.68,26.7,28.67,9533.0,,,,,
2021-04-28/00:00:00,28.67,29.7,27.05,28.07,5089.0,,,,,
2021-05-04/00:00:00,28.07,30.0,28.0,29.25,9596.0,,,,,
2021-05-05/00:00:00,29.25,30.0,28.5,29.41,6679.0,,,,,
2021-05-06/00:00:00,29.41,28.61,27.01,28.21,4392.0,,,,,
2021-05-09/00:00:00,28.21,29.88,27.4,27.61,11842.0,,,,,
2021-05-10/00:00:00,27.61,28.35,27.2,27.61,2367.0,,,,,
2021-05-11/00:00:00,27.61,28.5,27.03,27.86,8070.0,,,,,
2021-05-17/00:00:00,27.86,28.0,27.0,27.27,5785.0,,,,,
